5463;2;3;19;3;3;34;3;30;0
1;6065;170;131;57;7;46;70;41;67
16;10;5596;168;3;2;15;57;19;2
3;3;25;5642;0;52;2;58;19;15
12;9;18;3;5304;0;140;21;10;205
6;4;6;518;5;4809;47;17;83;44
36;10;3;0;3;48;5715;0;43;0
1;16;42;123;65;1;0;5755;7;87
33;27;44;119;32;47;51;30;5135;177
16;8;14;113;84;8;7;139;44;5380
