5460;4;1;17;5;2;35;3;33;0
0;6086;178;115;59;6;46;64;50;51
13;12;5588;176;3;2;14;56;22;2
4;3;24;5646;0;48;2;59;18;15
11;8;16;2;5313;0;139;24;15;194
8;3;6;463;8;4852;47;16;90;46
33;10;3;0;6;49;5707;0;50;0
1;23;43;116;52;1;0;5778;8;75
36;30;42;115;36;37;54;29;5153;163
13;8;17;105;109;7;9;132;41;5372
