5151;112;16;49;29;108;33;14;9;39
1;4155;1046;133;156;178;338;254;321;73
29;50;5367;23;4;0;13;384;18;0
2;53;56;4393;1;112;10;1103;72;17
65;401;208;0;4622;2;68;17;25;314
11;84;10;566;4;4633;63;58;81;29
190;952;56;110;72;65;4295;5;109;4
0;1142;59;11;40;10;0;4773;36;26
188;132;74;62;48;49;349;79;3630;1084
121;81;58;147;19;41;48;107;37;5154
