95;1;0;0;0;1;0;0;0;0
0;95;0;0;0;0;0;0;0;0
3;9;89;1;0;0;3;6;0;0
1;1;1;98;0;0;0;2;0;0
0;12;0;0;78;0;1;0;0;4
0;1;0;7;0;88;1;0;0;0
1;6;0;0;0;0;99;0;0;0
0;11;0;0;3;0;0;79;0;4
0;5;0;3;1;6;0;5;65;2
0;3;0;0;7;0;0;17;0;85
