5504;1;0;5;4;0;10;1;34;1
22;5911;77;243;138;138;28;38;8;52
43;12;5707;48;6;0;4;27;38;3
6;3;40;5636;2;44;0;24;16;48
59;2;33;1;5278;0;55;3;9;282
23;7;4;181;17;5103;22;1;46;135
146;9;8;5;30;29;5569;0;62;0
1;36;142;142;105;2;0;5490;13;166
106;13;22;105;62;65;32;8;5024;258
48;4;8;50;118;3;2;20;10;5550
