5515;5;0;4;3;1;14;1;17;0
3;6374;23;154;23;56;4;6;12;0
69;261;5295;156;8;0;10;43;46;0
3;21;7;5707;2;39;0;19;13;8
63;42;13;4;5469;1;58;9;9;54
22;31;1;186;17;5206;25;1;48;2
139;58;5;2;24;56;5491;0;83;0
3;246;32;266;109;2;0;5415;14;10
144;94;9;118;69;84;38;9;5089;41
123;156;11;154;299;34;2;89;68;4877
