5314;5;21;29;16;6;102;6;60;1
1;5393;133;289;253;80;244;84;85;93
19;18;5558;90;10;1;45;93;52;2
4;5;37;5555;20;38;1;107;20;32
35;8;28;1;5305;1;112;43;7;182
7;10;22;538;95;4652;53;31;75;56
83;23;0;1;25;109;5492;0;125;0
0;42;34;108;159;3;0;5601;16;134
93;42;49;56;98;44;65;73;4900;275
52;24;9;143;265;0;4;167;13;5136
