5464;3;1;15;6;2;32;3;33;1
0;6065;185;121;60;5;37;69;51;62
13;12;5597;169;4;1;14;57;19;2
4;2;21;5649;1;48;1;57;20;16
14;11;16;3;5310;0;140;25;11;192
8;3;10;489;4;4835;42;12;91;45
28;10;5;2;5;44;5725;0;39;0
1;23;38;130;56;1;0;5762;8;78
38;25;40;113;34;28;58;28;5164;167
13;8;18;112;81;9;8;131;35;5398
