5119;3;1;100;45;22;56;5;197;12
1;5372;21;644;285;292;16;9;1;14
5;38;5106;590;31;11;22;29;53;3
0;1;4;5746;4;38;0;5;7;14
8;3;9;4;5556;4;47;3;1;87
2;3;1;259;41;5181;17;0;19;16
27;18;2;20;124;236;5390;0;41;0
0;59;18;792;276;8;0;4896;2;46
19;28;5;335;188;208;21;7;4644;240
8;17;1;128;403;20;2;31;8;5195
