5225;2;56;22;23;0;76;3;135;18
1;5827;192;201;176;28;64;67;10;89
3;7;5815;19;4;0;1;27;12;0
0;4;89;5620;5;16;0;28;11;46
4;1;101;0;5358;0;47;5;4;202
4;15;40;312;47;4582;100;5;58;376
29;6;23;3;61;6;5704;0;24;2
0;35;203;80;140;0;0;5529;3;107
21;18;128;142;97;11;107;14;4851;306
5;3;34;52;107;0;1;23;8;5580
