5462;4;1;18;5;2;34;3;31;0
0;6067;179;115;54;6;48;68;49;69
12;12;5590;173;2;2;15;58;22;2
4;3;24;5643;0;51;2;60;17;15
10;9;18;2;5313;0;135;23;11;201
8;3;6;495;9;4821;50;17;84;46
34;10;3;0;8;49;5707;0;47;0
1;23;45;119;68;1;0;5745;9;86
37;30;44;117;37;43;59;31;5136;161
15;8;15;110;103;7;9;137;39;5370
