5438;2;2;21;5;3;45;3;41;0
0;5997;178;128;58;4;54;78;80;78
14;11;5537;218;2;1;15;68;20;2
4;5;22;5639;1;37;2;65;22;22
16;10;21;5;5317;0;139;20;15;179
5;4;10;618;9;4638;53;16;123;63
26;11;4;1;6;58;5708;0;44;0
0;18;35;126;61;1;0;5744;12;100
43;27;47;92;34;23;59;32;5152;186
15;13;10;111;128;1;10;148;48;5329
