4969;6;79;103;33;15;279;4;67;5
6;3276;193;440;278;66;1420;57;256;663
26;23;5370;137;15;3;96;185;23;10
8;8;115;5273;54;43;14;221;7;76
41;6;18;7;5270;0;178;20;4;178
13;11;65;1433;280;3344;211;80;39;63
71;35;5;12;30;196;5420;0;89;0
0;64;29;82;118;5;0;5158;5;636
538;66;93;85;220;66;471;142;3038;976
74;29;6;178;542;0;11;197;6;4770
