4474;1;563;128;7;39;50;20;276;2
2;3948;1327;565;100;26;251;222;113;101
6;14;4495;1157;5;7;10;144;20;30
6;1;205;5199;19;18;0;336;8;27
3;2;765;47;3974;28;71;60;104;668
6;13;420;96;56;4600;33;20;102;193
8;3;546;6;5;157;4575;0;557;1
0;23;370;383;41;0;0;5221;12;47
307;2;256;577;37;71;34;15;4310;86
12;2;103;326;116;16;3;50;119;5066
