5210;1;13;37;2;1;41;0;254;1
2;5129;632;250;82;20;101;327;72;40
9;23;5312;425;5;1;8;51;53;1
2;1;221;5380;2;31;0;134;26;22
14;2;59;14;5250;0;33;46;93;211
10;6;34;105;37;4957;44;2;165;179
74;7;98;5;17;91;5285;0;281;0
1;51;187;433;20;1;1;5306;55;42
180;4;57;184;20;8;38;13;5106;85
27;3;69;147;223;6;0;52;178;5108
